,id,ident,name,latitude_deg,longitude_deg,country_name,region_name,municipality,iata_code,full_text,score
0,2434,EGLL,London Heathrow Airport,51.4706,-0.461941,United Kingdom,England,London,LHR,"London Heathrow Airport, London, United Kingdom, LHR",1251675
1,3632,KLAX,Los Angeles International Airport,33.942501,-118.407997,United States,California,Los Angeles,LAX,"Los Angeles International Airport, Los Angeles, United States, LAX",1335475
2,3754,KORD,Chicago O'Hare International Airport,41.9786,-87.9048,United States,Illinois,Chicago,ORD,"Chicago O'Hare International Airport, Chicago, United States, ORD",1503175
3,3622,KJFK,John F Kennedy International Airport,40.639447,-73.779317,United States,New York,New York,JFK,"John F Kennedy International Airport, New York, United States, JFK",1052075
4,3384,KATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,United States,Georgia,Atlanta,ATL,"Hartsfield Jackson Atlanta International Airport, Atlanta, United States, ATL",2002475
5,4185,LFPG,Charles de Gaulle International Airport,49.012798,2.55,France,Île-de-France,"Paris (Roissy-en-France, Val-d'Oise)",CDG,"Charles de Gaulle International Airport, Paris (Roissy-en-France, Val-d'Oise), France, CDG",1127475
6,3878,KSFO,San Francisco International Airport,37.619806,-122.374821,United States,California,San Francisco,SFO,"San Francisco International Airport, San Francisco, United States, SFO",1112475
7,2513,EHAM,Amsterdam Airport Schiphol,52.308601,4.76389,Netherlands,Noord-Holland,Amsterdam,AMS,"Amsterdam Airport Schiphol, Amsterdam, Netherlands, AMS",1093275
8,2212,EDDF,Frankfurt Airport,50.030241,8.561096,Germany,Hesse,Frankfurt am Main,FRA,"Frankfurt Airport, Frankfurt am Main, Germany, FRA",1144675
9,3521,KEWR,Newark Liberty International Airport,40.692501,-74.168701,United States,New Jersey,Newark,EWR,"Newark Liberty International Airport, Newark, United States, EWR",1064475
10,3488,KDFW,Dallas Fort Worth International Airport,32.896801,-97.038002,United States,Texas,Dallas-Fort Worth,DFW,"Dallas Fort Worth International Airport, Dallas-Fort Worth, United States, DFW",1203175
11,3631,KLAS,Harry Reid International Airport,36.083361,-115.151817,United States,Nevada,Las Vegas,LAS,"Harry Reid International Airport, Las Vegas, United States, LAS",1068475
12,3670,KMCO,Orlando International Airport,28.429399490356445,-81.30899810791016,United States,Florida,Orlando,MCO,"Orlando International Airport, Orlando, United States, MCO",1044075
13,3486,KDEN,Denver International Airport,39.861698150635,-104.672996521,United States,Colorado,Denver,DEN,"Denver International Airport, Denver, United States, DEN",1103275
14,3602,KIAD,Washington Dulles International Airport,38.9445,-77.455803,United States,Virginia,Dulles,IAD,"Washington Dulles International Airport, Dulles, United States, IAD",1023875
15,3643,KLGA,LaGuardia Airport,40.777199,-73.872597,United States,New York,New York,LGA,"LaGuardia Airport, New York, United States, LGA",1030575
16,3685,KMIA,Miami International Airport,25.79319953918457,-80.29060363769531,United States,Florida,Miami,MIA,"Miami International Airport, Miami, United States, MIA",1073075
17,3875,KSEA,Seattle–Tacoma International Airport,47.447943,-122.310276,United States,Washington,Seattle,SEA,"Seattle–Tacoma International Airport, Seattle, United States, SEA",1000
18,3772,KPHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,United States,Arizona,Phoenix,PHX,"Phoenix Sky Harbor International Airport, Phoenix, United States, PHX",1060875
19,3422,KBOS,Logan International Airport,42.36197,-71.0079,United States,Massachusetts,Boston,BOS,"Logan International Airport, Boston, United States, BOS",1035875
20,3771,KPHL,Philadelphia International Airport,39.871899,-75.241096,United States,Pennsylvania,Philadelphia,PHL,"Philadelphia International Airport, Philadelphia, United States, PHL",1031075
21,3457,KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,United States,North Carolina,Charlotte,CLT,"Charlotte Douglas International Airport, Charlotte, United States, CLT",1028075
22,2429,EGKK,London Gatwick Airport,51.148771,-0.192089,United Kingdom,England,London,LGW,"London Gatwick Airport, London, United Kingdom, LGW",1049275
23,3604,KIAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,United States,Texas,Houston,IAH,"George Bush Intercontinental Houston Airport, Houston, United States, IAH",1055675
24,3483,KDCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,United States,District of Columbia,Washington,DCA,"Ronald Reagan Washington National Airport, Washington, United States, DCA",1016175
25,3497,KDTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,United States,Michigan,Detroit,DTW,"Detroit Metropolitan Wayne County Airport, Detroit, United States, DTW",1079375
26,3709,KMSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,United States,Minnesota,Minneapolis,MSP,"Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field, Minneapolis, United States, MSP",1085275
27,1990,CYYZ,Toronto Lester B. Pearson International Airport,43.6772,-79.6306,Canada,Ontario,Toronto,YYZ,"Toronto Lester B. Pearson International Airport, Toronto, Canada, YYZ",1040275
28,2218,EDDM,Munich Airport,48.353802,11.7861,Germany,Bavaria,Munich,MUC,"Munich Airport, Munich, Germany, MUC",1026675
29,4004,LEBL,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,Spain,Catalonia,Barcelona,BCN,"Josep Tarradellas Barcelona-El Prat Airport, Barcelona, Spain, BCN",1020675
30,4372,LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,Italy,Lazio,Rome,FCO,"Rome–Fiumicino Leonardo da Vinci International Airport, Rome, Italy, FCO",1031875
31,4019,LEMD,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,Spain,Madrid (community),Madrid,MAD,"Adolfo Suárez Madrid–Barajas Airport, Madrid, Spain, MAD",1041675
32,3887,KSLC,Salt Lake City International Airport,40.78886,-111.979866,United States,Utah,Salt Lake City,SLC,"Salt Lake City International Airport, Salt Lake City, United States, SLC",1025075
33,3531,KFLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,United States,Florida,Fort Lauderdale,FLL,"Fort Lauderdale Hollywood International Airport, Fort Lauderdale, United States, FLL",1015275
34,3673,KMDW,Chicago Midway International Airport,41.785999,-87.752403,United States,Illinois,Chicago,MDW,"Chicago Midway International Airport, Chicago, United States, MDW",1015475
35,3435,KBWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,United States,Maryland,Baltimore,BWI,"Baltimore/Washington International Thurgood Marshall Airport, Baltimore, United States, BWI",1021075
36,3862,KSAN,San Diego International Airport,32.7336006165,-117.190002441,United States,California,San Diego,SAN,"San Diego International Airport, San Diego, United States, SAN",1017175
37,4505,LSZH,Zürich Airport,47.458056,8.548056,Switzerland,Zürich,Zurich,ZRH,"Zürich Airport, Zurich, Switzerland, ZRH",1025475
38,2533,EIDW,Dublin Airport,53.428713,-6.262121,Ireland,County Dublin,Dublin,DUB,"Dublin Airport, Dublin, Ireland, DUB",1014475
39,2542,EKCH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,Denmark,Capital Region,Copenhagen,CPH,"Copenhagen Kastrup Airport, Copenhagen, Denmark, CPH",1020075
40,2155,EBBR,Brussels Airport,50.901402,4.48444,Belgium,Flemish Brabant Province,Zaventem,BRU,"Brussels Airport, Zaventem, Belgium, BRU",1024675
41,3905,KSTL,St. Louis Lambert International Airport,38.748697,-90.370003,United States,Missouri,St Louis,STL,"St. Louis Lambert International Airport, St Louis, United States, STL",1047075
42,5235,OMDB,Dubai International Airport,25.2527999878,55.3643989563,United Arab Emirates,Dubai Emirate,Dubai,DXB,"Dubai International Airport, Dubai, United Arab Emirates, DXB",1013675
43,1941,CYVR,Vancouver International Airport,49.193901062,-123.183998108,Canada,British Columbia,Vancouver,YVR,"Vancouver International Airport, Vancouver, Canada, YVR",1018875
44,4434,LOWW,Vienna International Airport,48.110298,16.5697,Austria,Vienna,Vienna,VIE,"Vienna International Airport, Vienna, Austria, VIE",1013675
45,5453,PHNL,Daniel K Inouye International Airport,21.32062,-157.924228,United States,Hawaii,"Honolulu, Oahu",HNL,"Daniel K Inouye International Airport, Honolulu, Oahu, United States, HNL",1029375
46,2476,EGSS,London Stansted Airport,51.884998,0.235,United Kingdom,England,London,STN,"London Stansted Airport, London, United Kingdom, STN",1012275
47,26887,WSSS,Singapore Changi Airport,1.35019,103.994003,Singapore,South East,Singapore,SIN,"Singapore Changi Airport, Singapore, Singapore, SIN",1034575
48,5531,RJAA,Narita International Airport,35.764702,140.386002,Japan,Chiba Prefecture,Narita,NRT,"Narita International Airport, Narita, Japan, NRT",1033675
49,3768,KPDX,Portland International Airport,45.588699,-122.598,United States,Oregon,Portland,PDX,"Portland International Airport, Portland, United States, PDX",1015775
50,3711,KMSY,Louis Armstrong New Orleans International Airport,29.993401,-90.258003,United States,Louisiana,New Orleans,MSY,"Louis Armstrong New Orleans International Airport, New Orleans, United States, MSY",1012575
51,3926,KTPA,Tampa International Airport,27.9755,-82.533203,United States,Florida,Tampa,TPA,"Tampa International Airport, Tampa, United States, TPA",1017475
52,4461,LPPT,Lisbon Humberto Delgado Airport,38.7813,-9.13592,Portugal,Lisbon District,Lisbon,LIS,"Lisbon Humberto Delgado Airport, Lisbon, Portugal, LIS",1011275
53,1928,CYUL,Montreal / Pierre Elliott Trudeau International Airport,45.467837,-73.742294,Canada,Quebec,Montréal,YUL,"Montreal / Pierre Elliott Trudeau International Airport, Montréal, Canada, YUL",51875
54,3420,KBNA,Nashville International Airport,36.1245,-86.6782,United States,Tennessee,Nashville,BNA,"Nashville International Airport, Nashville, United States, BNA",52075
55,26535,VHHH,Hong Kong International Airport,22.308901,113.915001,Hong Kong,New Territories,Hong Kong,HKG,"Hong Kong International Airport, Hong Kong, Hong Kong, HKG",1044675
56,2701,ESSA,Stockholm-Arlanda Airport,59.64849,17.928829,Sweden,Stockholms län,Stockholm,ARN,"Stockholm-Arlanda Airport, Stockholm, Sweden, ARN",1019975
57,3471,KCVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,United States,Kentucky,Cincinnati / Covington,CVG,"Cincinnati Northern Kentucky International Airport, Cincinnati / Covington, United States, CVG",1029475
58,4408,LKPR,Václav Havel Airport Prague,50.100874,14.259911,Czech Republic,Praha (Prague) (capital city),Prague,PRG,"Václav Havel Airport Prague, Prague, Czech Republic, PRG",51475
59,27145,YSSY,Sydney Kingsford Smith International Airport,-33.946098,151.177002,Australia,New South Wales,Sydney (Mascot),SYD,"Sydney Kingsford Smith International Airport, Sydney (Mascot), Australia, SYD",1027975
60,28118,VTBS,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,Thailand,Bangkok (special administrative area),Bangkok,BKK,"Suvarnabhumi Airport, Bangkok, Thailand, BKK",51150
61,4762,MMUN,Cancún International Airport,21.039444,-86.874304,Mexico,Quintana Roo,Cancún,CUN,"Cancún International Airport, Cancún, Mexico, CUN",51150
62,3844,KRDU,Raleigh Durham International Airport,35.877602,-78.787498,United States,North Carolina,Raleigh/Durham,RDU,"Raleigh Durham International Airport, Raleigh/Durham, United States, RDU",1011675
63,3386,KAUS,Austin Bergstrom International Airport,30.197535,-97.662015,United States,Texas,Austin,AUS,"Austin Bergstrom International Airport, Austin, United States, AUS",51675
64,4340,LIMC,Milan Malpensa International Airport,45.6306,8.72811,Italy,Lombardy,Ferno (VA),MXP,"Milan Malpensa International Airport, Ferno (VA), Italy, MXP",1019475
65,4251,LGAV,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,Greece,Attica,Spata-Artemida,ATH,"Athens Eleftherios Venizelos International Airport, Spata-Artemida, Greece, ATH",51600
66,3778,KPIT,Pittsburgh International Airport,40.491501,-80.232903,United States,Pennsylvania,Pittsburgh,PIT,"Pittsburgh International Airport, Pittsburgh, United States, PIT",1021875
67,4296,LHBP,Budapest Liszt Ferenc International Airport,47.43018,19.262393,Hungary,Budapest (capital city),Budapest,BUD,"Budapest Liszt Ferenc International Airport, Budapest, Hungary, BUD",51675
68,2578,ENGM,"Oslo Airport, Gardermoen",60.193901,11.1004,Norway,Akershus,Oslo (Gardermoen),OSL,"Oslo Airport, Gardermoen, Oslo (Gardermoen), Norway, OSL",1015675
69,4528,LTBA,İstanbul Atatürk Airport,40.971913,28.823714,Turkey,İstanbul Province,"Bakırköy, Istanbul",ISL,"İstanbul Atatürk Airport, Bakırköy, Istanbul, Turkey, ISL",750
70,123,BIKF,Keflavik International Airport,63.985001,-22.6056,Iceland,Southern Peninsula,Reykjavík,KEF,"Keflavik International Airport, Reykjavík, Iceland, KEF",1675
71,3863,KSAT,San Antonio International Airport,29.533701,-98.469803,United States,Texas,San Antonio,SAT,"San Antonio International Airport, San Antonio, United States, SAT",1475
72,3883,KSJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,United States,California,San Jose,SJC,"Norman Y. Mineta San Jose International Airport, San Jose, United States, SJC",1000
73,3668,KMCI,Kansas City International Airport,39.2976,-94.713898,United States,Missouri,Kansas City,MCI,"Kansas City International Airport, Kansas City, United States, MCI",1015075
74,2307,EFHK,Helsinki Vantaa Airport,60.318363,24.963341,Finland,Uusimaa Region,Helsinki (Vantaa),HEL,"Helsinki Vantaa Airport, Helsinki (Vantaa), Finland, HEL",51875
75,3744,KOAK,San Francisco Bay Oakland International Airport,37.720085,-122.221184,United States,California,Oakland,OAK,"San Francisco Bay Oakland International Airport, Oakland, United States, OAK",1012475
76,3894,KSNA,John Wayne Orange County International Airport,33.675701,-117.867996,United States,California,Santa Ana,SNA,"John Wayne Orange County International Airport, Santa Ana, United States, SNA",1000
77,2398,EGCC,Manchester Airport,53.349375,-2.279521,United Kingdom,England,"Manchester, Greater Manchester",MAN,"Manchester Airport, Manchester, Greater Manchester, United Kingdom, MAN",1020475
78,27188,ZBAA,Beijing Capital International Airport,40.080101013183594,116.58499908447266,China,Beijing Municipality,Beijing,PEK,"Beijing Capital International Airport, Beijing, China, PEK",1021575
79,2462,EGPH,Edinburgh Airport,55.950145,-3.372288,United Kingdom,Scotland,Edinburgh,EDI,"Edinburgh Airport, Edinburgh, United Kingdom, EDI",51275
80,3675,KMEM,Memphis International Airport,35.0424,-89.9767,United States,Tennessee,Memphis,MEM,"Memphis International Airport, Memphis, United States, MEM",1014475
81,3454,KCLE,Cleveland Hopkins International Airport,41.411701,-81.8498,United States,Ohio,Cleveland,CLE,"Cleveland Hopkins International Airport, Cleveland, United States, CLE",1015875
82,4490,LSGG,Geneva Cointrin International Airport,46.238098,6.10895,Switzerland,Geneva,Geneva,GVA,"Geneva Cointrin International Airport, Geneva, Switzerland, GVA",51275
83,3588,KHOU,William P Hobby Airport,29.645399,-95.2789,United States,Texas,Houston,HOU,"William P Hobby Airport, Houston, United States, HOU",750
84,4189,LFPO,Paris-Orly Airport,48.72333,2.37944,France,Île-de-France,"Paris (Orly, Val-de-Marne)",ORY,"Paris-Orly Airport, Paris (Orly, Val-de-Marne), France, ORY",1032775
85,26874,WMKK,Kuala Lumpur International Airport,2.74558,101.709999,Malaysia,Selangor,Sepang,KUL,"Kuala Lumpur International Airport, Sepang, Malaysia, KUL",1017575
86,3479,KDAL,Dallas Love Field,32.847099,-96.851799,United States,Texas,Dallas,DAL,"Dallas Love Field, Dallas, United States, DAL",750
87,3610,KIND,Indianapolis International Airport,39.7173,-86.294403,United States,Indiana,Indianapolis,IND,"Indianapolis International Airport, Indianapolis, United States, IND",52075
88,2217,EDDL,Düsseldorf Airport,51.289501,6.76678,Germany,North Rhine-Westphalia,Düsseldorf,DUS,"Düsseldorf Airport, Düsseldorf, Germany, DUS",1017675
89,1973,CYYC,Calgary International Airport,51.118822,-114.009933,Canada,Alberta,Calgary,YYC,"Calgary International Airport, Calgary, Canada, YYC",51275
90,4731,MMMX,Benito Juárez International Airport,19.435137,-99.071328,Mexico,Ciudad de México,Ciudad de México,MEX,"Benito Juárez International Airport, Ciudad de México, Mexico, MEX",1025275
91,2419,EGGW,London Luton Airport,51.874699,-0.368333,United Kingdom,England,"Luton, Bedfordshire",LTN,"London Luton Airport, Luton, Bedfordshire, United Kingdom, LTN",51275
92,2637,EPWA,Warsaw Chopin Airport,52.165699,20.9671,Poland,Masovian Voivodeship,Warsaw,WAW,"Warsaw Chopin Airport, Warsaw, Poland, WAW",51275
93,5653,RKSI,Incheon International Airport,37.469101,126.450996,South Korea,Incheon-gwangyeoksi (Incheon Metropolitan City),Seoul,ICN,"Incheon International Airport, Seoul, South Korea, ICN",51675
94,3458,KCMH,John Glenn Columbus International Airport,39.998001,-82.891899,United States,Ohio,Columbus,CMH,"John Glenn Columbus International Airport, Columbus, United States, CMH",1675
95,16091,KABQ,Albuquerque International Sunport,35.039976,-106.608925,United States,New Mexico,Albuquerque,ABQ,"Albuquerque International Sunport, Albuquerque, United States, ABQ",1000
96,4368,LIPZ,Venice Marco Polo Airport,45.505299,12.3519,Italy,Veneto,Venezia (VE),VCE,"Venice Marco Polo Airport, Venezia (VE), Italy, VCE",1000
97,26555,VIDP,Indira Gandhi International Airport,28.55563,77.09519,India,Delhi (National Capital Territory),New Delhi,DEL,"Indira Gandhi International Airport, New Delhi, India, DEL",51475
98,4035,LEPA,Palma de Mallorca Airport,39.551701,2.73881,Spain,Islas Baleares,Palma de Mallorca,PMI,"Palma de Mallorca Airport, Palma de Mallorca, Spain, PMI",51200
99,4020,LEMG,Málaga-Costa del Sol Airport,36.6749,-4.49911,Spain,Andalucía,Málaga,AGP,"Málaga-Costa del Sol Airport, Málaga, Spain, AGP",51275
100,27223,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,China,Shanghai Municipality,Shanghai (Pudong),PVG,"Shanghai Pudong International Airport, Shanghai (Pudong), China, PVG",51150
101,4156,LFMN,Nice-Côte d'Azur Airport,43.658401,7.21587,France,Provence-Alpes-Côte-d'Azur,"Nice, Alpes-Maritimes",NCE,"Nice-Côte d'Azur Airport, Nice, Alpes-Maritimes, France, NCE",51475
102,27066,YMML,Melbourne Airport,-37.661548,144.836432,Australia,Victoria,Melbourne,MEL,"Melbourne Airport, Melbourne, Australia, MEL",1016075
103,3690,KMKE,General Mitchell International Airport,42.947201,-87.896599,United States,Wisconsin,Milwaukee,MKE,"General Mitchell International Airport, Milwaukee, United States, MKE",1575
104,6384,TJSJ,Luis Munoz Marin International Airport,18.4394,-66.001801,Puerto Rico,(unassigned),San Juan,SJU,"Luis Munoz Marin International Airport, San Juan, Puerto Rico, SJU",1012275
105,31055,FAOR,O.R. Tambo International Airport,-26.1392,28.246,South Africa,Gauteng,Johannesburg,JNB,"O.R. Tambo International Airport, Johannesburg, South Africa, JNB",1000
106,2214,EDDH,Hamburg Helmut Schmidt Airport,53.630402,9.98823,Germany,Hamburg,Hamburg,HAM,"Hamburg Helmut Schmidt Airport, Hamburg, Germany, HAM",1012575
107,3620,KJAX,Jacksonville International Airport,30.492469,-81.687813,United States,Florida,Jacksonville,JAX,"Jacksonville International Airport, Jacksonville, United States, JAX",1475
108,3932,KTUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,United States,Arizona,Tucson,TUS,"Tucson International Airport / Morris Air National Guard Base, Tucson, United States, TUS",750
109,5910,SBGR,Guarulhos - Governador André Franco Montoro International Airport,-23.431944,-46.467778,Brazil,São Paulo,São Paulo,GRU,"Guarulhos - Governador André Franco Montoro International Airport, São Paulo, Brazil, GRU",1016675
110,4411,LLBG,Ben Gurion International Airport,32.011398,34.8867,Israel,Central District,Tel Aviv,TLV,"Ben Gurion International Airport, Tel Aviv, Israel, TLV",1011275
111,3431,KBUF,Buffalo Niagara International Airport,42.940498,-78.732201,United States,New York,Buffalo,BUF,"Buffalo Niagara International Airport, Buffalo, United States, BUF",1475
112,3396,KBDL,Bradley International Airport,41.93851,-72.688066,United States,Connecticut,Hartford,BDL,"Bradley International Airport, Hartford, United States, BDL",1000
113,5627,RJTT,Tokyo Haneda International Airport,35.552299,139.779999,Japan,Tōkyō Prefecture,Tokyo,HND,"Tokyo Haneda International Airport, Tokyo, Japan, HND",1168475
114,2461,EGPF,Glasgow International Airport,55.871899,-4.43306,United Kingdom,Scotland,"Paisley, Renfrewshire",GLA,"Glasgow International Airport, Paisley, Renfrewshire, United Kingdom, GLA",51275
115,5388,PANC,Ted Stevens Anchorage International Airport,61.179004,-149.992561,United States,Alaska,Anchorage,ANC,"Ted Stevens Anchorage International Airport, Anchorage, United States, ANC",1475
116,5023,NZAA,Auckland International Airport,-37.01199,174.786331,New Zealand,Auckland Region,Auckland,AKL,"Auckland International Airport, Auckland, New Zealand, AKL",51475
117,26638,VTBD,Don Mueang International Airport,13.9125995636,100.607002258,Thailand,Bangkok (special administrative area),Bangkok,DMK,"Don Mueang International Airport, Bangkok, Thailand, DMK",1000
118,1840,CYOW,Ottawa Macdonald-Cartier International Airport,45.322498,-75.669197,Canada,Ontario,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport, Ottawa, Canada, YOW",1275
119,26396,UUEE,Sheremetyevo International Airport,55.972599,37.4146,Russia,Moscow Oblast,Moscow,SVO,"Sheremetyevo International Airport, Moscow, Russia, SVO",1012675
120,2216,EDDK,Cologne Bonn Airport,50.865898,7.14274,Germany,North Rhine-Westphalia,Köln (Cologne),CGN,"Cologne Bonn Airport, Köln (Cologne), Germany, CGN",51475
121,5781,SAEZ,Minister Pistarini International Airport,-34.8222,-58.5358,Argentina,Buenos Aires Province,Buenos Aires (Ezeiza),EZE,"Minister Pistarini International Airport, Buenos Aires (Ezeiza), Argentina, EZE",1275
122,3747,KOKC,Will Rogers World Airport,35.393388,-97.598248,United States,Oklahoma,Oklahoma City,OKC,"Will Rogers World Airport, Oklahoma City, United States, OKC",1000
123,5528,RCTP,Taiwan Taoyuan International Airport,25.0777,121.233002,Taiwan,Taoyuan City,Taoyuan,TPE,"Taiwan Taoyuan International Airport, Taoyuan, Taiwan, TPE",1018675
124,3183,HECA,Cairo International Airport,30.111534,31.396694,Egypt,Cairo Governorate,Cairo,CAI,"Cairo International Airport, Cairo, Egypt, CAI",51675
125,26434,VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,India,Maharashtra,Mumbai,BOM,"Chhatrapati Shivaji International Airport, Mumbai, India, BOM",1014475
126,26901,YBBN,Brisbane International Airport,-27.384199142456055,153.11700439453125,Australia,Queensland,Brisbane,BNE,"Brisbane International Airport, Brisbane, Australia, BNE",1013175
127,5455,PHOG,Kahului International Airport,20.896263,-156.431837,United States,Hawaii,Kahului,OGG,"Kahului International Airport, Kahului, United States, OGG",1000
128,3892,KSMF,Sacramento International Airport,38.6954,-121.591003,United States,California,Sacramento,SMF,"Sacramento International Airport, Sacramento, United States, SMF",51475
129,4345,LIML,Milano Linate Airport,45.445099,9.27674,Italy,Lombardy,Segrate (MI),LIN,"Milano Linate Airport, Segrate (MI), Italy, LIN",750
130,5226,OMAA,Zayed International Airport,24.443764,54.651718,United Arab Emirates,Abu Dhabi Emirate,Abu Dhabi,AUH,"Zayed International Airport, Abu Dhabi, United Arab Emirates, AUH",1275
131,6217,SPIM,Jorge Chávez International Airport,-12.0219,-77.114305,Peru,Lima Region,Lima,LIM,"Jorge Chávez International Airport, Lima, Peru, LIM",1050
132,26751,WADD,Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123,Indonesia,Bali,"Kuta, Badung",DPS,"Denpasar I Gusti Ngurah Rai International Airport, Kuta, Badung, Indonesia, DPS",1200
133,44686,OTHH,Hamad International Airport,25.273056,51.608056,Qatar,Ad-Dawhah Municipality,Doha,DOH,"Hamad International Airport, Doha, Qatar, DOH",1000
134,4427,LMML,Malta International Airport,35.857498,14.4775,Malta,Luqa,Valletta,MLA,"Malta International Airport, Valletta, Malta, MLA",1275
135,3751,KOMA,Eppley Airfield,41.3032,-95.894096,United States,Nebraska,Omaha,OMA,"Eppley Airfield, Omaha, United States, OMA",1000
136,3432,KBUR,Hollywood Burbank Airport,34.197703,-118.356378,United States,California,Burbank,BUR,"Hollywood Burbank Airport, Burbank, United States, BUR",750
137,3450,KCHS,Charleston International Airport,32.898602,-80.040497,United States,South Carolina,Charleston,CHS,"Charleston International Airport, Charleston, United States, CHS",750
138,3766,KPBI,Palm Beach International Airport,26.683201,-80.095596,United States,Florida,West Palm Beach,PBI,"Palm Beach International Airport, West Palm Beach, United States, PBI",1275
139,1926,CYTZ,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,Canada,Ontario,Toronto,YTZ,"Billy Bishop Toronto City Centre Airport, Toronto, Canada, YTZ",750
140,5689,RPLL,Ninoy Aquino International Airport,14.5086,121.019997,Philippines,National Capital Region (Metropolitan Manila),Manila (Pasay),MNL,"Ninoy Aquino International Airport, Manila (Pasay), Philippines, MNL",1014275
141,2389,EGBB,Birmingham Airport,52.453899,-1.74803,United Kingdom,England,"Birmingham, West Midlands",BHX,"Birmingham Airport, Birmingham, West Midlands, United Kingdom, BHX",50850
142,3873,KSDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,United States,Kentucky,Louisville,SDF,"Louisville Muhammad Ali International Airport, Louisville, United States, SDF",1875
143,3512,KELP,El Paso International Airport,31.807199,-106.377998,United States,Texas,El Paso,ELP,"El Paso International Airport, El Paso, United States, ELP",750
144,3081,GCLP,Gran Canaria Airport,27.9319,-15.3866,Spain,Canary Islands,Gran Canaria Island,LPA,"Gran Canaria Airport, Gran Canaria Island, Spain, LPA",1012275
145,5906,SBGL,Rio Galeão – Tom Jobim International Airport,-22.809999,-43.250557,Brazil,Rio de Janeiro,Rio De Janeiro,GIG,"Rio Galeão – Tom Jobim International Airport, Rio De Janeiro, Brazil, GIG",51475
146,3853,KRNO,Reno Tahoe International Airport,39.4991,-119.767998,United States,Nevada,Reno,RNO,"Reno Tahoe International Airport, Reno, United States, RNO",1050
147,6015,SCEL,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,Chile,Santiago Metropolitan Region,Santiago,SCL,"Comodoro Arturo Merino Benítez International Airport, Santiago, Chile, SCL",51150
148,3755,KORF,Norfolk International Airport,36.895341,-76.201,United States,Virginia,Norfolk,ORF,"Norfolk International Airport, Norfolk, United States, ORF",1000
149,3795,KPVD,Theodore Francis Green State Airport,41.725038,-71.425668,United States,Rhode Island,Warwick,PVD,"Theodore Francis Green State Airport, Warwick, United States, PVD",1050
150,2430,EGLC,London City Airport,51.505299,0.055278,United Kingdom,England,London,LCY,"London City Airport, London, United Kingdom, LCY",750
151,2775,FACT,Cape Town International Airport,-33.9648017883,18.6016998291,South Africa,Western Cape,Cape Town,CPT,"Cape Town International Airport, Cape Town, South Africa, CPT",51275
152,2222,EDDS,Stuttgart Airport,48.689899,9.22196,Germany,Baden-Württemberg,Stuttgart,STR,"Stuttgart Airport, Stuttgart, Germany, STR",51275
153,1717,CYEG,Edmonton International Airport,53.3097,-113.580002,Canada,Alberta,Edmonton,YEG,"Edmonton International Airport, Edmonton, Canada, YEG",1475
154,4341,LIME,Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,Italy,Lombardy,Orio al Serio (BG),BGY,"Milan Bergamo Airport / Antonio Locatelli Air Base, Orio al Serio (BG), Italy, BGY",1050
155,3644,KLGB,Long Beach Airport (Daugherty Field),33.816523,-118.149891,United States,California,Long Beach,LGB,"Long Beach Airport (Daugherty Field), Long Beach, United States, LGB",750
156,3847,KRIC,Richmond International Airport,37.505199,-77.319702,United States,Virginia,Richmond,RIC,"Richmond International Airport, Richmond, United States, RIC",1475
157,2758,EVRA,Riga International Airport,56.923599,23.9711,Latvia,Mārupe Municipality,Riga,RIX,"Riga International Airport, Riga, Latvia, RIX",1275
158,4459,LPPR,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,Portugal,Oporto District,Porto,OPO,"Francisco de Sá Carneiro Airport, Porto, Portugal, OPO",1150
159,3864,KSAV,Savannah Hilton Head International Airport,32.127602,-81.202103,United States,Georgia,Savannah,SAV,"Savannah Hilton Head International Airport, Savannah, United States, SAV",1275
